assetId,route,pageId,slot,family,status,publicUseAllowed,note
NSA-4bed218a-170088,/solutions/cloud-integration-and-it-operations-transformation-and-managed-delivery,SOL-028,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-d31fca05-25174,/solutions/business-transformation-and-strategy-for-growing-businesses,SOL-029,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-dc6e676a-147952,/solutions/business-transformation-and-strategy-transformation-and-managed-delivery,SOL-030,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7f4f809c-9057,/industries/professional-services,IND-005,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-99c4b2da-16870,/industries/financial-services,IND-006,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6ace7d17-198011,/industries/restaurants-and-food-service,IND-009,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-69be2358-18252,/products,PRD-000,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-2ceed6b3-67842,/products/afluma-commerce,PRD-001,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-f2702f7e-60050,/products/serenops,PRD-002,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b3407331-36715,/products/daily-fitness,PRD-003,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-a4bb4bda-16730,/insights,INS-0000,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e66b05c2-6141,/insights/ai-and-automation,INSH-01,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-73e37c48-38336,/insights/custom-software,INSH-02,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-d3b5c6e9-368788,/insights/digital-product-design,INSH-03,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-8c200960-28063,/insights/web-and-digital-experiences,INSH-04,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b1b37898-43456,/insights/ecommerce-and-unified-commerce,INSH-05,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-65992d3d-43000,/insights/pos-retail-and-inventory,INSH-06,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-8ff3c96d-31777,/insights/managed-business-operations,INSH-07,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-63c00665-7441,/insights/finance-operations,INSH-08,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-63efbc04-21003,/insights/customer-experience-operations,INSH-09,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-fba12923-528527,/insights/product-operations,INSH-10,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-8c2ed5ee-130453,/insights/supply-chain-and-procurement,INSH-11,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7bf2bc60-18612,/insights/data-and-analytics,INSH-12,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e3afbc09-2932,/insights/seo-and-digital-growth,INSH-13,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b82b672d-942529,/insights/cloud-integration-and-it-operations,INSH-14,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-a1c99630-1719970,/insights/business-transformation-and-strategy,INSH-15,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-41d0cb70-16040,/ai-workflow-automation-a-practical-guide-for-operations-leaders,INS-0001,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7afbd556-77726,/how-to-implement-ai-workflow-automation-without-disrupting-operations,INS-0002,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-39d2da65-892017,/ai-workflow-automation-implementation-checklist-people-process-technology-and-controls,INS-0003,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-9f2755f9-1047389,/10-ai-workflow-automation-mistakes-that-increase-cost-risk-and-rework,INS-0004,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6673985f-668081,/how-to-measure-the-roi-of-ai-workflow-automation,INS-0005,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-8dd9eb5a-319561,/ai-workflow-automation-in-house-team-vs-managed-service,INS-0006,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-1fe572b2-15673,/ai-workflow-automation-roadmap-from-assessment-to-continuous-improvement,INS-0007,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-300f6f94-254436,/ai-workflow-automation-use-cases-for-retail-services-and-software-businesses,INS-0008,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-a5ee676c-13946,/where-ai-and-automation-fit-into-ai-workflow-automation,INS-0009,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-a1d5afed-132077,/when-should-a-business-invest-in-ai-workflow-automation,INS-0010,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6fe79718-1300,/business-process-automation-a-practical-guide-for-operations-leaders,INS-0011,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-eaad9a8b-16077,/how-to-implement-business-process-automation-without-disrupting-operations,INS-0012,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-4f4b178d-51538,/business-process-automation-implementation-checklist-people-process-technology-and-controls,INS-0013,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-81a9ba4a-188740,/10-business-process-automation-mistakes-that-increase-cost-risk-and-rework,INS-0014,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-41d0b22a-5320283,/how-to-measure-the-roi-of-business-process-automation,INS-0015,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-ef9d2e5e-83628,/business-process-automation-in-house-team-vs-managed-service,INS-0016,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-715a5acc-159247,/business-process-automation-roadmap-from-assessment-to-continuous-improvement,INS-0017,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f7da7df5-18710,/business-process-automation-use-cases-for-retail-services-and-software-businesses,INS-0018,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-659da817-1807963,/where-ai-and-automation-fit-into-business-process-automation,INS-0019,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-14b0168b-2099656,/when-should-a-business-invest-in-business-process-automation,INS-0020,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-42f4b430-178608,/document-processing-automation-a-practical-guide-for-operations-leaders,INS-0021,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-0b1a7580-3847056,/how-to-implement-document-processing-automation-without-disrupting-operations,INS-0022,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e8700cb3-349289,/document-processing-automation-implementation-checklist-people-process-technology-and-controls,INS-0023,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7cc61cc1-7504276,/10-document-processing-automation-mistakes-that-increase-cost-risk-and-rework,INS-0024,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e036f810-23758,/how-to-measure-the-roi-of-document-processing-automation,INS-0025,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b5b63c94-65400,/document-processing-automation-in-house-team-vs-managed-service,INS-0026,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e4ea3559-17327,/document-processing-automation-roadmap-from-assessment-to-continuous-improvement,INS-0027,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e0405e45-49249,/document-processing-automation-use-cases-for-retail-services-and-software-businesses,INS-0028,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-ae9a90c0-1719689,/where-ai-and-automation-fit-into-document-processing-automation,INS-0029,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-23b733aa-186646,/when-should-a-business-invest-in-document-processing-automation,INS-0030,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-52a21855-16385,/customer-service-automation-a-practical-guide-for-operations-leaders,INS-0031,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e5a99426-1123290,/how-to-implement-customer-service-automation-without-disrupting-operations,INS-0032,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-27654eea-981770,/customer-service-automation-implementation-checklist-people-process-technology-and-controls,INS-0033,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-690f47cb-719573,/10-customer-service-automation-mistakes-that-increase-cost-risk-and-rework,INS-0034,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-bc7e2f72-30794,/how-to-measure-the-roi-of-customer-service-automation,INS-0035,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-c7b11aef-1247158,/customer-service-automation-in-house-team-vs-managed-service,INS-0036,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-be244cb9-114565,/customer-service-automation-roadmap-from-assessment-to-continuous-improvement,INS-0037,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e7c0e57c-16277,/customer-service-automation-use-cases-for-retail-services-and-software-businesses,INS-0038,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7dedfc34-18272,/where-ai-and-automation-fit-into-customer-service-automation,INS-0039,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-39fe6585-19533,/when-should-a-business-invest-in-customer-service-automation,INS-0040,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-0f28adad-4123103,/sales-automation-a-practical-guide-for-operations-leaders,INS-0041,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f47917f4-574200,/how-to-implement-sales-automation-without-disrupting-operations,INS-0042,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-97f21b00-713377,/sales-automation-implementation-checklist-people-process-technology-and-controls,INS-0043,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-466ddf84-597983,/10-sales-automation-mistakes-that-increase-cost-risk-and-rework,INS-0044,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-30235d83-490446,/how-to-measure-the-roi-of-sales-automation,INS-0045,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-78de2bbc-8487,/sales-automation-in-house-team-vs-managed-service,INS-0046,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-9f1788a2-12104,/sales-automation-roadmap-from-assessment-to-continuous-improvement,INS-0047,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-67164d98-10441,/sales-automation-use-cases-for-retail-services-and-software-businesses,INS-0048,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-2e8df7d2-4180,/where-ai-and-automation-fit-into-sales-automation,INS-0049,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-4ec0a1fc-13582,/when-should-a-business-invest-in-sales-automation,INS-0050,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f6aa8478-14304,/finance-automation-a-practical-guide-for-operations-leaders,INS-0051,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f9bd6dfa-42348,/how-to-implement-finance-automation-without-disrupting-operations,INS-0052,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-2e812b2b-22272,/finance-automation-implementation-checklist-people-process-technology-and-controls,INS-0053,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b801a6c3-6750,/10-finance-automation-mistakes-that-increase-cost-risk-and-rework,INS-0054,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-09c01e7f-60235,/how-to-measure-the-roi-of-finance-automation,INS-0055,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e4781b46-170799,/finance-automation-in-house-team-vs-managed-service,INS-0056,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e8afb94a-21112,/finance-automation-roadmap-from-assessment-to-continuous-improvement,INS-0057,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-87fde56c-90715,/finance-automation-use-cases-for-retail-services-and-software-businesses,INS-0058,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-fb5f2a39-6894081,/where-ai-and-automation-fit-into-finance-automation,INS-0059,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-0515f4e7-27585,/when-should-a-business-invest-in-finance-automation,INS-0060,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-badedfb6-2256069,/inventory-automation-a-practical-guide-for-operations-leaders,INS-0061,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-d6fd1566-38148,/how-to-implement-inventory-automation-without-disrupting-operations,INS-0062,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-45f339ff-60255,/inventory-automation-implementation-checklist-people-process-technology-and-controls,INS-0063,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e685ef1c-18024,/10-inventory-automation-mistakes-that-increase-cost-risk-and-rework,INS-0064,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-96bcec8b-117851,/how-to-measure-the-roi-of-inventory-automation,INS-0065,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-799343ae-58380,/inventory-automation-in-house-team-vs-managed-service,INS-0066,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-db3543d5-36959,/inventory-automation-roadmap-from-assessment-to-continuous-improvement,INS-0067,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b656540f-35259,/inventory-automation-use-cases-for-retail-services-and-software-businesses,INS-0068,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-0815f0cf-66339,/where-ai-and-automation-fit-into-inventory-automation,INS-0069,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-ba1cf13b-756525,/when-should-a-business-invest-in-inventory-automation,INS-0070,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-8828cc7a-24720,/ai-governance-a-practical-guide-for-operations-leaders,INS-0071,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-199c6e0f-63500,/how-to-implement-ai-governance-without-disrupting-operations,INS-0072,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b68b2d1c-16622,/ai-governance-implementation-checklist-people-process-technology-and-controls,INS-0073,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-dd5a6a76-49268,/10-ai-governance-mistakes-that-increase-cost-risk-and-rework,INS-0074,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-ddf5e14c-118129,/how-to-measure-the-roi-of-ai-governance,INS-0075,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6011516f-19207,/ai-governance-in-house-team-vs-managed-service,INS-0076,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-548ac9d1-285604,/ai-governance-roadmap-from-assessment-to-continuous-improvement,INS-0077,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-39358e3e-20668,/ai-governance-use-cases-for-retail-services-and-software-businesses,INS-0078,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-565a4a1c-18034,/where-ai-and-automation-fit-into-ai-governance,INS-0079,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c85c02a6-14633,/when-should-a-business-invest-in-ai-governance,INS-0080,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-1bf2cf23-367684,/agentic-ai-for-business-a-practical-guide-for-operations-leaders,INS-0081,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-cd92734d-18946,/how-to-implement-agentic-ai-for-business-without-disrupting-operations,INS-0082,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5875a927-44760,/agentic-ai-for-business-implementation-checklist-people-process-technology-and-controls,INS-0083,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-8959be09-58372,/10-agentic-ai-for-business-mistakes-that-increase-cost-risk-and-rework,INS-0084,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-10624ba4-20685,/how-to-measure-the-roi-of-agentic-ai-for-business,INS-0085,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-daac79d7-611112,/agentic-ai-for-business-in-house-team-vs-managed-service,INS-0086,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-ace6e4c3-516877,/agentic-ai-for-business-roadmap-from-assessment-to-continuous-improvement,INS-0087,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f6b94c47-605519,/agentic-ai-for-business-use-cases-for-retail-services-and-software-businesses,INS-0088,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c68a1ce2-160521,/where-ai-and-automation-fit-into-agentic-ai-for-business,INS-0089,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-24decc25-142899,/when-should-a-business-invest-in-agentic-ai-for-business,INS-0090,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-dcde8cb9-137054,/rpa-modernization-a-practical-guide-for-operations-leaders,INS-0091,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-abebd831-453520,/how-to-implement-rpa-modernization-without-disrupting-operations,INS-0092,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-aa6dc30f-492369,/rpa-modernization-implementation-checklist-people-process-technology-and-controls,INS-0093,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6b0bb024-228041,/10-rpa-modernization-mistakes-that-increase-cost-risk-and-rework,INS-0094,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-026639cd-83628,/how-to-measure-the-roi-of-rpa-modernization,INS-0095,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-c62b91fa-475754,/rpa-modernization-in-house-team-vs-managed-service,INS-0096,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-1969f774-665334,/rpa-modernization-roadmap-from-assessment-to-continuous-improvement,INS-0097,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-0154a4ce-110988,/rpa-modernization-use-cases-for-retail-services-and-software-businesses,INS-0098,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-61fbab76-619578,/where-ai-and-automation-fit-into-rpa-modernization,INS-0099,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-42a463a1-778102,/when-should-a-business-invest-in-rpa-modernization,INS-0100,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-cf6630c8-954291,/custom-software-development-a-practical-guide-for-technology-leaders,INS-0101,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-4f500547-36742,/how-to-implement-custom-software-development-without-disrupting-operations,INS-0102,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-1351c10a-248766,/custom-software-development-implementation-checklist-people-process-technology-and-controls,INS-0103,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6d1157c8-27248,/10-custom-software-development-mistakes-that-increase-cost-risk-and-rework,INS-0104,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-8991f0bb-40015,/how-to-measure-the-roi-of-custom-software-development,INS-0105,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5b2833f4-37206,/custom-software-development-in-house-team-vs-managed-service,INS-0106,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c4c6c05f-305368,/custom-software-development-roadmap-from-assessment-to-continuous-improvement,INS-0107,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-605f5cb7-78346,/custom-software-development-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0108,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5ed78c42-20322,/where-ai-and-automation-fit-into-custom-software-development,INS-0109,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-f8d65081-413732,/when-should-a-business-invest-in-custom-software-development,INS-0110,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-51aecc55-182511,/custom-software-cost-a-practical-guide-for-technology-leaders,INS-0111,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-d08e3d46-21027,/how-to-implement-custom-software-cost-without-disrupting-operations,INS-0112,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-09a6eb0c-157276,/custom-software-cost-implementation-checklist-people-process-technology-and-controls,INS-0113,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-1055eba2-6026,/10-custom-software-cost-mistakes-that-increase-cost-risk-and-rework,INS-0114,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e1bbf70f-4287,/how-to-measure-the-roi-of-custom-software-cost,INS-0115,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-fd857d11-6717,/custom-software-cost-in-house-team-vs-managed-service,INS-0116,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-36b7a5fb-4930,/custom-software-cost-roadmap-from-assessment-to-continuous-improvement,INS-0117,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-3cbc0874-12940,/custom-software-cost-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0118,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-35cc555c-355682,/where-ai-and-automation-fit-into-custom-software-cost,INS-0119,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-465a2e29-14864,/when-should-a-business-invest-in-custom-software-cost,INS-0120,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b925dd1a-20222,/software-requirements-a-practical-guide-for-technology-leaders,INS-0121,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-94dc7b16-989901,/how-to-implement-software-requirements-without-disrupting-operations,INS-0122,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-9cdd349c-11943,/software-requirements-implementation-checklist-people-process-technology-and-controls,INS-0123,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-b0edc3b4-57848,/10-software-requirements-mistakes-that-increase-cost-risk-and-rework,INS-0124,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-6ba83d88-609530,/how-to-measure-the-roi-of-software-requirements,INS-0125,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-63ad6926-192754,/software-requirements-in-house-team-vs-managed-service,INS-0126,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-64b8d5bb-347193,/software-requirements-roadmap-from-assessment-to-continuous-improvement,INS-0127,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-9af2d087-134623,/software-requirements-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0128,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-002bdb1e-530082,/where-ai-and-automation-fit-into-software-requirements,INS-0129,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-af55c238-570771,/when-should-a-business-invest-in-software-requirements,INS-0130,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-a7efcc7a-601564,/mvp-development-a-practical-guide-for-technology-leaders,INS-0131,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-4128e0aa-6776,/how-to-implement-mvp-development-without-disrupting-operations,INS-0132,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-50648aaf-868251,/mvp-development-implementation-checklist-people-process-technology-and-controls,INS-0133,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-2066d1ad-42935,/10-mvp-development-mistakes-that-increase-cost-risk-and-rework,INS-0134,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-820de8e3-3042437,/how-to-measure-the-roi-of-mvp-development,INS-0135,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-fa95637e-504184,/mvp-development-in-house-team-vs-managed-service,INS-0136,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f5c379cd-477916,/mvp-development-roadmap-from-assessment-to-continuous-improvement,INS-0137,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5d2d5622-330400,/mvp-development-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0138,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-4f5e52ac-19149,/where-ai-and-automation-fit-into-mvp-development,INS-0139,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-717e3b75-231071,/when-should-a-business-invest-in-mvp-development,INS-0140,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e899ae51-211691,/saas-development-a-practical-guide-for-technology-leaders,INS-0141,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-50806965-772538,/how-to-implement-saas-development-without-disrupting-operations,INS-0142,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f0f9cb35-292786,/saas-development-implementation-checklist-people-process-technology-and-controls,INS-0143,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-ffd411ed-430261,/10-saas-development-mistakes-that-increase-cost-risk-and-rework,INS-0144,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-0a1dc972-187460,/how-to-measure-the-roi-of-saas-development,INS-0145,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-f81dd483-101214,/saas-development-in-house-team-vs-managed-service,INS-0146,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-01e8d1eb-82936,/saas-development-roadmap-from-assessment-to-continuous-improvement,INS-0147,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e7e2a959-888439,/saas-development-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0148,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-33cb30f1-521175,/where-ai-and-automation-fit-into-saas-development,INS-0149,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-0ae32f16-912484,/when-should-a-business-invest-in-saas-development,INS-0150,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5b3fa7ec-385032,/legacy-software-modernization-a-practical-guide-for-technology-leaders,INS-0151,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-9825bb0a-897003,/how-to-implement-legacy-software-modernization-without-disrupting-operations,INS-0152,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-ea2a623d-553240,/legacy-software-modernization-implementation-checklist-people-process-technology-and-controls,INS-0153,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-495fa355-441811,/10-legacy-software-modernization-mistakes-that-increase-cost-risk-and-rework,INS-0154,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-7c31f43b-867496,/how-to-measure-the-roi-of-legacy-software-modernization,INS-0155,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c451822c-479957,/legacy-software-modernization-in-house-team-vs-managed-service,INS-0156,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-1eea0847-407080,/legacy-software-modernization-roadmap-from-assessment-to-continuous-improvement,INS-0157,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-65b406ac-809203,/legacy-software-modernization-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0158,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-70343feb-441955,/where-ai-and-automation-fit-into-legacy-software-modernization,INS-0159,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-c97de31f-585971,/when-should-a-business-invest-in-legacy-software-modernization,INS-0160,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-d99836cc-61406,/api-integration-services-a-practical-guide-for-technology-leaders,INS-0161,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-9368cf0b-245543,/how-to-implement-api-integration-services-without-disrupting-operations,INS-0162,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-4df0042e-426348,/api-integration-services-implementation-checklist-people-process-technology-and-controls,INS-0163,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-267e1485-969324,/10-api-integration-services-mistakes-that-increase-cost-risk-and-rework,INS-0164,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-2421865e-119314,/how-to-measure-the-roi-of-api-integration-services,INS-0165,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5ae5790c-223338,/api-integration-services-in-house-team-vs-managed-service,INS-0166,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-fc8dfed4-1805562,/api-integration-services-roadmap-from-assessment-to-continuous-improvement,INS-0167,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-cb1f160c-1143732,/api-integration-services-use-cases-for-growing-businesses-and-complex-operational-environments,INS-0168,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-b70cb741-212471,/where-ai-and-automation-fit-into-api-integration-services,INS-0169,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-69c68d27-931936,/when-should-a-business-invest-in-api-integration-services,INS-0170,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-3a06a95c-92030,/cloud-native-application-development-a-practical-guide-for-technology-leaders,INS-0171,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-9cbd4bba-19554,/how-to-implement-cloud-native-application-development-without-disrupting-operations,INS-0172,icon-illustration,nexsas-1-to-37,production-candidate,True,
NSA-3c3f1b98-1313459,/cloud-native-application-development-implementation-checklist-people-process-technology-and-controls,INS-0173,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-5d0ffdc8-1258613,/10-cloud-native-application-development-mistakes-that-increase-cost-risk-and-rework,INS-0174,hero-media,nexsas-1-to-37,production-candidate,True,
NSA-e3bfd551-1025822,/how-to-measure-the-roi-of-cloud-native-application-development,INS-0175,hero-media,nexsas-1-to-37,production-candidate,True,
